file,x1,y1,w,h,identity
081354.jpg,41,57,216,299,279
154418.jpg,52,43,114,158,279
154808.jpg,57,55,151,209,279
007421.jpg,91,45,130,180,5664
021186.jpg,52,43,138,191,5664
007432.jpg,104,64,177,213,6788
082180.jpg,31,33,81,112,6788
093426.jpg,72,28,88,122,6788
096760.jpg,53,35,94,130,6788
109380.jpg,65,40,96,133,6788
114843.jpg,38,29,135,187,6788
157975.jpg,111,39,130,180,6788
007438.jpg,62,22,133,184,2409
008639.jpg,1,33,127,161,2409
022768.jpg,26,61,182,238,2409
029298.jpg,28,20,135,187,2409
033656.jpg,75,1,119,193,2409
050648.jpg,3,39,133,164,2409
063884.jpg,74,24,172,238,2409
088131.jpg,25,18,127,176,2409
093652.jpg,117,64,213,293,2409
095760.jpg,72,87,178,248,2409
113400.jpg,77,30,94,130,2409
122610.jpg,23,27,205,269,2409
134781.jpg,19,14,138,189,2409
150523.jpg,111,40,156,216,2409
007445.jpg,35,38,86,119,7818
053262.jpg,74,72,133,184,7818
007455.jpg,62,72,182,252,5626
007458.jpg,26,23,109,151,4776
052357.jpg,10,40,166,230,4776
007464.jpg,51,39,117,162,597
041094.jpg,79,62,177,245,597
049451.jpg,19,33,104,144,597
049717.jpg,60,17,78,108,597
059867.jpg,48,54,133,184,597
083354.jpg,81,39,94,130,597
084696.jpg,45,68,125,173,597
115404.jpg,53,49,104,144,597
118975.jpg,66,68,203,266,597
138753.jpg,70,34,140,194,597
007479.jpg,1,21,163,230,3928
081502.jpg,66,74,169,234,3928
007481.jpg,88,38,149,223,3739
015892.jpg,40,27,120,166,3739
035621.jpg,28,57,138,191,3739
038112.jpg,32,46,117,157,3739
062031.jpg,100,42,117,162,3739
115632.jpg,72,59,83,115,3739
116138.jpg,127,51,200,277,3739
125962.jpg,84,59,78,108,3739
140989.jpg,56,66,94,130,3739
144745.jpg,80,23,86,119,3739
007482.jpg,52,43,166,229,8345
009195.jpg,59,20,104,144,8345
085879.jpg,30,57,101,140,8345
103461.jpg,88,40,195,270,8345
112731.jpg,70,1,159,241,8345
129145.jpg,41,26,104,144,8345
150067.jpg,29,48,88,122,8345
007494.jpg,36,36,99,121,92
019961.jpg,130,23,88,122,92
035870.jpg,48,39,143,198,92
054542.jpg,24,70,213,285,92
057396.jpg,38,19,81,112,92
130232.jpg,11,29,146,178,92
131366.jpg,39,30,91,126,92
147521.jpg,11,36,247,314,92
007509.jpg,68,60,143,198,4119
145936.jpg,39,36,133,184,4119
007513.jpg,49,15,75,104,3164
026551.jpg,60,42,86,119,3164
034943.jpg,60,46,156,216,3164
047342.jpg,53,37,114,158,3164
063368.jpg,60,44,81,112,3164
075013.jpg,48,56,138,191,3164
087778.jpg,47,60,122,169,3164
108210.jpg,63,48,159,220,3164
110284.jpg,78,56,117,162,3164
114634.jpg,28,32,133,184,3164
148101.jpg,35,69,140,189,3164
007517.jpg,72,83,143,198,4540
114973.jpg,69,33,109,151,4540
158056.jpg,48,70,146,202,4540
007520.jpg,129,35,169,234,1834
030818.jpg,103,112,164,216,1834
035125.jpg,150,115,124,180,1834
007526.jpg,100,90,140,194,7344
028688.jpg,36,103,146,202,7344
045050.jpg,39,74,140,194,7344
089673.jpg,25,103,164,227,7344
007528.jpg,92,56,140,194,8989
048238.jpg,82,57,130,180,8989
007530.jpg,36,87,114,146,5437
033933.jpg,46,72,153,212,5437
034059.jpg,73,67,153,212,5437
047858.jpg,41,55,130,180,5437
062503.jpg,31,82,140,194,5437
069344.jpg,61,71,135,187,5437
072063.jpg,38,74,172,238,5437
072575.jpg,44,83,151,209,5437
073166.jpg,69,78,161,223,5437
075552.jpg,28,47,109,151,5437
081174.jpg,49,54,120,166,5437
086063.jpg,77,65,140,194,5437
114032.jpg,22,59,107,148,5437
128772.jpg,21,92,221,285,5437
130882.jpg,71,86,159,220,5437
138482.jpg,24,50,130,180,5437
007546.jpg,4,60,177,245,2646
021909.jpg,46,51,122,169,2646
022269.jpg,156,61,124,234,2646
036972.jpg,1,36,164,227,2646
074264.jpg,31,40,148,205,2646
103371.jpg,29,55,78,108,2646
121071.jpg,29,9,135,187,2646
143567.jpg,45,85,198,266,2646
007564.jpg,74,11,78,108,6027
038925.jpg,87,13,109,151,6027
057669.jpg,49,51,125,173,6027
058248.jpg,26,37,185,256,6027
085910.jpg,63,58,117,162,6027
007571.jpg,91,38,172,238,5432
026192.jpg,95,76,140,194,5432
032104.jpg,137,68,88,122,5432
080071.jpg,116,52,213,277,5432
007583.jpg,55,82,185,256,8559
018239.jpg,48,105,208,252,8559
030883.jpg,26,67,185,233,8559
032668.jpg,24,85,185,255,8559
042037.jpg,35,72,169,234,8559
044199.jpg,46,91,270,302,8559
059429.jpg,83,39,135,187,8559
084877.jpg,91,92,229,292,8559
133401.jpg,41,108,211,249,8559
137990.jpg,9,122,182,239,8559
007591.jpg,52,43,96,133,3769
077151.jpg,99,56,104,144,3769
115761.jpg,28,44,81,112,3769
122376.jpg,131,66,135,187,3769
007594.jpg,91,35,81,112,1319
055378.jpg,73,66,133,184,1319
061978.jpg,46,74,127,176,1319
075848.jpg,104,37,81,112,1319
112412.jpg,59,24,81,112,1319
120681.jpg,114,18,81,112,1319
007601.jpg,88,70,112,139,1659
015391.jpg,15,20,117,162,1659
031632.jpg,92,26,135,182,1659
064181.jpg,39,70,101,140,1659
064734.jpg,93,47,127,176,1659
066256.jpg,53,32,138,191,1659
074279.jpg,77,56,112,155,1659
085666.jpg,43,53,104,144,1659
115044.jpg,51,41,166,230,1659
123579.jpg,34,59,99,137,1659
160335.jpg,56,128,117,162,1659
007614.jpg,70,62,172,238,10115
013364.jpg,64,57,208,288,10115
044322.jpg,48,40,125,173,10115
063342.jpg,50,45,130,180,10115
068535.jpg,38,43,101,140,10115
084822.jpg,100,57,156,216,10115
086402.jpg,79,35,148,205,10115
102809.jpg,68,49,117,162,10115
110267.jpg,72,32,172,252,10115
129865.jpg,89,73,205,284,10115
007616.jpg,53,72,164,227,8899
008975.jpg,48,64,88,122,8899
016558.jpg,32,60,104,144,8899
103469.jpg,17,44,81,112,8899
133027.jpg,71,39,104,144,8899
134317.jpg,34,52,99,137,8899
135118.jpg,46,84,166,229,8899
007621.jpg,19,63,91,126,2196
007624.jpg,33,52,107,148,4868
035967.jpg,32,47,166,230,4868
036760.jpg,48,50,101,140,4868
080454.jpg,21,36,112,155,4868
081222.jpg,35,68,130,180,4868
098274.jpg,32,51,133,184,4868
113540.jpg,38,40,109,151,4868
121184.jpg,57,57,125,173,4868
136670.jpg,25,28,169,234,4868
137920.jpg,55,59,146,202,4868
146590.jpg,60,70,177,245,4868
147937.jpg,23,57,151,209,4868
162112.jpg,16,57,203,281,4868
007631.jpg,81,73,148,205,7255
033738.jpg,43,49,125,173,7255
034857.jpg,74,63,182,252,7255
057016.jpg,68,43,86,119,7255
071354.jpg,71,33,133,175,7255
111164.jpg,129,50,135,187,7255
111292.jpg,71,74,127,176,7255
129588.jpg,119,99,143,198,7255
152243.jpg,24,37,122,169,7255
157882.jpg,86,38,138,191,7255
007642.jpg,109,15,94,130,8026
018039.jpg,40,46,148,205,8026
069096.jpg,86,8,179,248,8026
096061.jpg,79,43,153,212,8026
109483.jpg,76,32,148,205,8026
153789.jpg,123,33,86,119,8026
007651.jpg,100,35,91,137,8765
022789.jpg,33,31,140,194,8765
027341.jpg,86,34,143,198,8765
029395.jpg,134,106,99,137,8765
029725.jpg,1,23,88,122,8765
036047.jpg,146,81,151,209,8765
054817.jpg,111,51,104,144,8765
073396.jpg,29,17,114,158,8765
078630.jpg,30,17,94,130,8765
086308.jpg,45,38,117,162,8765
099672.jpg,38,23,112,155,8765
109158.jpg,79,71,96,133,8765
115318.jpg,84,32,81,112,8765
118337.jpg,77,26,146,202,8765
125825.jpg,21,59,81,112,8765
132319.jpg,71,19,86,119,8765
007652.jpg,55,28,88,122,223
075333.jpg,72,88,122,169,223
007658.jpg,70,28,130,180,2768
011816.jpg,57,75,151,209,2768
079397.jpg,27,40,179,248,2768
142190.jpg,47,46,143,198,2768
147787.jpg,58,50,166,230,2768
155470.jpg,47,62,166,230,2768
007665.jpg,71,45,174,232,179
014502.jpg,78,27,143,198,179
041697.jpg,83,71,107,148,179
047363.jpg,60,13,122,169,179
064743.jpg,64,34,104,144,179
095974.jpg,11,4,244,338,179
111165.jpg,16,12,234,328,179
128273.jpg,104,48,94,130,179
007668.jpg,61,40,96,133,459
009300.jpg,118,29,83,115,459
007671.jpg,50,36,99,137,5910
026441.jpg,112,27,101,140,5910
120407.jpg,29,23,91,126,5910
007672.jpg,86,40,104,144,9234
018461.jpg,20,10,120,161,9234
031209.jpg,64,77,179,248,9234
130316.jpg,107,30,107,148,9234
007674.jpg,56,67,117,162,8888
007708.jpg,49,47,96,133,8888
047753.jpg,45,102,130,180,8888
050632.jpg,44,101,143,198,8888
111497.jpg,90,24,81,112,8888
112277.jpg,98,80,88,122,8888
133788.jpg,131,72,155,252,8888
134796.jpg,94,67,133,184,8888
146344.jpg,125,69,114,158,8888
148042.jpg,45,71,122,169,8888
148806.jpg,85,86,125,173,8888
007675.jpg,58,35,107,148,5161
007677.jpg,50,70,109,151,4793
012859.jpg,60,60,166,230,4793
049060.jpg,84,63,172,238,4793
066423.jpg,47,38,120,161,4793
070253.jpg,85,80,218,292,4793
073050.jpg,43,50,117,162,4793
074950.jpg,108,63,211,290,4793
083803.jpg,97,11,124,190,4793
131862.jpg,67,63,127,176,4793
154742.jpg,36,29,156,216,4793
158947.jpg,31,27,169,234,4793
007692.jpg,92,64,179,248,10118
020909.jpg,71,38,101,140,10118
039206.jpg,76,48,122,169,10118
040861.jpg,23,43,198,274,10118
054314.jpg,35,57,143,198,10118
089550.jpg,53,47,130,180,10118
007702.jpg,4,48,187,259,4371
049449.jpg,83,32,109,151,4371
109614.jpg,136,52,120,166,4371
007705.jpg,55,82,86,119,931
031804.jpg,133,28,94,130,931
033308.jpg,120,13,107,148,931
007716.jpg,34,45,140,194,501
031269.jpg,106,32,91,126,501
036632.jpg,49,55,99,137,501
065077.jpg,16,38,133,164,501
097778.jpg,72,48,114,158,501
116872.jpg,150,34,208,263,501
122715.jpg,133,12,91,126,501
143450.jpg,111,38,75,104,501
007719.jpg,106,52,107,148,7611
015285.jpg,100,36,125,173,7611
007720.jpg,66,15,83,115,5290
130388.jpg,94,35,91,126,5290
007728.jpg,43,48,81,112,4270
009987.jpg,79,56,195,262,4270
017745.jpg,67,64,133,184,4270
080850.jpg,99,75,109,151,4270
007736.jpg,124,46,114,173,6720
013285.jpg,14,33,127,176,6720
040402.jpg,25,29,123,176,6720
050202.jpg,18,49,177,242,6720
056701.jpg,2,37,112,155,6720
059305.jpg,8,33,138,191,6720
059924.jpg,26,64,120,166,6720
060550.jpg,10,61,156,210,6720
085216.jpg,26,32,148,205,6720
089340.jpg,59,63,151,220,6720
098451.jpg,98,39,136,227,6720
099304.jpg,13,24,99,137,6720
103551.jpg,1,75,229,294,6720
133783.jpg,16,50,198,274,6720
153476.jpg,29,36,200,288,6720
007748.jpg,167,33,107,148,8383
069421.jpg,94,65,88,122,8383
091037.jpg,69,20,151,195,8383
096660.jpg,133,33,107,148,8383
112289.jpg,72,22,107,148,8383
118820.jpg,41,34,146,202,8383
120154.jpg,53,29,94,130,8383
130753.jpg,81,21,91,126,8383
135665.jpg,115,28,123,173,8383
144646.jpg,77,49,130,180,8383
154912.jpg,105,10,133,184,8383
157881.jpg,77,25,86,119,8383
007758.jpg,49,14,75,104,4573
037936.jpg,140,43,81,112,4573
066192.jpg,88,85,75,104,4573
106406.jpg,59,41,138,191,4573
124603.jpg,108,20,78,108,4573
132063.jpg,43,32,99,137,4573
007761.jpg,35,56,148,205,829
018373.jpg,73,53,153,212,829
041581.jpg,131,35,125,173,829
069759.jpg,149,62,146,202,829
069920.jpg,118,89,162,227,829
081507.jpg,68,64,81,112,829
102248.jpg,94,35,122,169,829
103678.jpg,144,56,130,180,829
116014.jpg,129,73,112,155,829
007769.jpg,27,19,114,158,7914
009200.jpg,26,53,198,274,7914
042204.jpg,15,16,139,194,7914
059571.jpg,16,27,127,163,7914
097349.jpg,48,21,174,241,7914
007773.jpg,115,47,143,198,366
074071.jpg,83,25,81,112,366
078338.jpg,71,78,135,187,366
088657.jpg,38,20,86,119,366
007781.jpg,86,67,177,245,3932
048654.jpg,142,130,146,202,3932
090762.jpg,108,76,143,198,3932
139736.jpg,83,47,156,216,3932
154848.jpg,69,53,88,122,3932
007782.jpg,44,86,83,115,238
015935.jpg,130,79,99,137,238
025637.jpg,52,47,91,126,238
063783.jpg,20,56,107,148,238
110617.jpg,33,62,86,119,238
159964.jpg,55,74,81,112,238
007786.jpg,67,92,109,151,8261
007795.jpg,223,28,91,126,6946
037452.jpg,93,39,122,169,6946
076089.jpg,85,53,213,295,6946
129071.jpg,43,23,101,140,6946
007796.jpg,61,54,94,130,1957
023447.jpg,7,35,146,202,1957
034565.jpg,92,13,159,220,1957
051534.jpg,47,37,91,126,1957
053435.jpg,38,48,86,119,1957
053963.jpg,36,20,114,158,1957
056645.jpg,53,58,180,252,1957
076510.jpg,22,21,213,295,1957
088703.jpg,143,13,140,194,1957
125547.jpg,35,27,151,209,1957
129863.jpg,11,34,127,176,1957
130845.jpg,81,10,302,379,1957
147822.jpg,62,31,99,137,1957
007797.jpg,54,49,117,162,2340
031385.jpg,36,52,81,112,2340
007802.jpg,111,74,159,220,4215
028494.jpg,65,67,174,241,4215
059193.jpg,73,71,187,259,4215
068517.jpg,80,113,208,281,4215
071603.jpg,60,114,224,273,4215
080482.jpg,58,59,140,194,4215
007803.jpg,72,22,101,140,2503
137233.jpg,30,50,153,212,2503
150571.jpg,87,54,140,194,2503
007813.jpg,52,9,101,140,2730
015679.jpg,79,10,151,209,2730
056133.jpg,57,1,148,205,2730
065075.jpg,48,29,112,155,2730
069498.jpg,53,15,177,245,2730
092654.jpg,71,6,114,158,2730
117480.jpg,71,2,104,144,2730
123928.jpg,20,14,101,140,2730
148235.jpg,40,11,109,151,2730
007815.jpg,4,50,151,209,5890
012294.jpg,106,42,83,115,5890
018402.jpg,1,28,140,194,5890
080784.jpg,45,38,156,216,5890
135110.jpg,64,25,125,173,5890
144654.jpg,86,69,185,256,5890
159274.jpg,64,65,174,241,5890
007824.jpg,100,52,125,173,1578
011684.jpg,73,22,120,166,1578
016607.jpg,106,38,104,144,1578
049827.jpg,50,47,166,230,1578
119235.jpg,86,49,107,148,1578
130211.jpg,123,26,109,151,1578
007825.jpg,53,86,153,212,1301
039593.jpg,20,10,177,256,1301
089433.jpg,52,54,83,115,1301
119428.jpg,29,34,83,115,1301
150919.jpg,76,84,104,144,1301
152858.jpg,55,11,125,173,1301
158964.jpg,107,62,127,175,1301
007826.jpg,80,38,113,166,7757
101363.jpg,6,57,125,173,7757
114245.jpg,19,66,138,191,7757
148965.jpg,44,91,101,140,7757
153126.jpg,42,65,174,237,7757
007829.jpg,15,85,190,258,6234
042295.jpg,9,71,109,125,6234
049420.jpg,11,48,117,162,6234
059119.jpg,78,76,101,140,6234
065197.jpg,19,72,159,206,6234
087932.jpg,88,43,106,152,6234
126041.jpg,16,22,135,187,6234
127953.jpg,39,72,83,114,6234
147053.jpg,51,49,107,148,6234
007836.jpg,75,68,151,209,3921
035682.jpg,55,32,161,223,3921
056638.jpg,41,60,161,223,3921
060909.jpg,50,45,166,230,3921
066009.jpg,81,35,76,108,3921
091204.jpg,64,56,125,173,3921
096696.jpg,71,30,78,108,3921
113435.jpg,54,32,81,112,3921
140497.jpg,78,31,114,158,3921
145153.jpg,50,25,91,126,3921
007863.jpg,26,48,229,317,1559
024784.jpg,68,22,109,151,1559
029612.jpg,81,21,83,115,1559
052665.jpg,75,90,101,140,1559
085667.jpg,19,41,164,227,1559
097594.jpg,92,27,109,151,1559
108713.jpg,46,19,242,335,1559
137396.jpg,69,60,140,194,1559
007870.jpg,89,37,120,166,5503
031484.jpg,38,53,130,180,5503
037137.jpg,26,28,117,162,5503
123416.jpg,79,66,159,220,5503
124061.jpg,42,84,148,205,5503
158602.jpg,74,65,135,187,5503
007872.jpg,79,18,81,112,1030
009411.jpg,13,21,192,266,1030
030950.jpg,117,67,83,115,1030
051978.jpg,67,23,122,169,1030
064601.jpg,64,8,83,115,1030
070239.jpg,89,34,179,248,1030
074271.jpg,128,59,140,194,1030
097233.jpg,76,28,130,180,1030
101876.jpg,113,19,127,176,1030
123907.jpg,50,15,148,205,1030
128934.jpg,142,51,143,198,1030
135787.jpg,103,23,96,133,1030
136362.jpg,101,19,138,191,1030
145687.jpg,65,31,112,155,1030
007877.jpg,46,26,88,122,4362
024446.jpg,1,38,125,173,4362
050082.jpg,69,40,101,140,4362
061591.jpg,50,28,99,137,4362
126098.jpg,7,20,88,122,4362
143034.jpg,51,51,133,184,4362
007879.jpg,97,50,88,122,4686
051484.jpg,83,53,94,130,4686
064006.jpg,61,28,109,151,4686
072660.jpg,99,39,99,137,4686
091313.jpg,94,64,99,137,4686
095873.jpg,120,36,140,194,4686
104892.jpg,52,81,107,148,4686
105128.jpg,101,15,190,263,4686
138305.jpg,21,38,96,133,4686
149513.jpg,33,45,96,133,4686
154589.jpg,71,9,117,162,4686
155231.jpg,41,58,81,112,4686
007880.jpg,31,47,112,155,4783
055483.jpg,49,90,185,256,4783
079940.jpg,52,54,161,223,4783
099819.jpg,37,47,109,151,4783
124085.jpg,39,68,198,274,4783
161900.jpg,132,139,148,205,4783
007889.jpg,23,47,88,122,9007
014397.jpg,20,28,91,126,9007
015304.jpg,81,13,88,122,9007
029392.jpg,83,53,159,220,9007
045302.jpg,50,47,122,169,9007
050520.jpg,85,57,104,144,9007
093072.jpg,38,33,78,108,9007
095171.jpg,50,70,94,130,9007
099142.jpg,65,25,82,115,9007
102283.jpg,95,45,109,151,9007
112601.jpg,41,66,83,115,9007
126262.jpg,23,40,122,163,9007
137713.jpg,41,38,91,126,9007
143674.jpg,41,47,75,104,9007
148084.jpg,32,46,99,137,9007
007891.jpg,31,35,112,155,6141
053452.jpg,103,31,75,104,6141
104047.jpg,100,49,91,126,6141
007892.jpg,59,39,120,166,3145
032845.jpg,74,50,107,148,3145
040315.jpg,91,84,130,180,3145
040475.jpg,61,47,192,266,3145
080102.jpg,31,51,166,230,3145
095138.jpg,78,43,143,198,3145
131708.jpg,45,70,148,205,3145
007897.jpg,86,27,91,126,5552
016848.jpg,81,48,94,130,5552
036570.jpg,120,56,140,194,5552
056581.jpg,91,56,156,216,5552
068203.jpg,52,31,177,245,5552
071597.jpg,112,40,127,176,5552
093628.jpg,36,39,122,169,5552
007908.jpg,78,56,81,112,4219
007936.jpg,99,39,75,104,4219
013055.jpg,107,84,112,155,4219
021185.jpg,72,67,105,155,4219
021325.jpg,95,31,122,169,4219
023557.jpg,8,5,127,176,4219
033299.jpg,61,31,91,126,4219
041764.jpg,57,20,120,166,4219
044681.jpg,67,11,107,148,4219
049522.jpg,74,27,125,173,4219
051939.jpg,23,52,146,202,4219
069916.jpg,74,54,75,104,4219
075224.jpg,68,51,107,148,4219
091316.jpg,95,43,114,158,4219
096140.jpg,45,45,75,104,4219
109360.jpg,33,57,91,126,4219
110390.jpg,55,38,75,104,4219
114748.jpg,84,24,122,169,4219
123470.jpg,106,50,86,119,4219
135140.jpg,13,43,133,184,4219
136814.jpg,98,41,120,166,4219
147161.jpg,23,49,107,148,4219
007909.jpg,33,61,104,144,9074
010013.jpg,93,42,110,158,9074
011192.jpg,51,75,208,288,9074
011650.jpg,61,48,156,216,9074
015463.jpg,47,42,143,198,9074
022579.jpg,92,53,189,237,9074
034826.jpg,92,24,200,269,9074
041357.jpg,40,24,198,248,9074
045862.jpg,5,21,151,209,9074
079839.jpg,60,30,151,194,9074
106626.jpg,59,48,156,216,9074
106867.jpg,21,43,205,277,9074
117994.jpg,145,1,166,230,9074
124884.jpg,19,64,187,259,9074
146115.jpg,60,63,192,266,9074
007911.jpg,145,20,130,180,7300
011124.jpg,66,18,78,108,7300
014138.jpg,66,29,148,205,7300
029946.jpg,44,30,101,140,7300
049963.jpg,64,27,86,119,7300
064496.jpg,75,47,127,176,7300
069061.jpg,84,78,166,230,7300
090214.jpg,74,64,83,115,7300
121555.jpg,27,3,96,133,7300
153509.jpg,27,31,81,112,7300
007912.jpg,69,31,146,202,1303
015417.jpg,71,37,127,176,1303
154385.jpg,69,38,120,166,1303
007920.jpg,73,87,221,276,1650
019917.jpg,85,64,211,292,1650
024013.jpg,64,66,208,288,1650
033346.jpg,104,86,182,252,1650
043994.jpg,65,89,213,293,1650
048592.jpg,90,77,221,293,1650
054606.jpg,75,94,195,270,1650
062935.jpg,45,63,190,247,1650
064031.jpg,82,70,107,148,1650
095407.jpg,97,83,200,277,1650
111655.jpg,58,59,195,270,1650
133492.jpg,91,84,187,239,1650
157917.jpg,42,73,166,227,1650
007924.jpg,77,75,187,259,8008
035719.jpg,89,77,109,151,8008
045186.jpg,94,52,138,191,8008
054083.jpg,75,85,182,252,8008
059889.jpg,86,67,218,302,8008
125840.jpg,64,76,190,263,8008
007929.jpg,23,49,104,144,9683
015215.jpg,29,34,143,198,9683
016310.jpg,49,63,159,207,9683
030894.jpg,27,26,175,251,9683
032906.jpg,16,54,169,230,9683
131793.jpg,50,74,99,137,9683
149328.jpg,100,68,268,301,9683
151285.jpg,58,38,208,288,9683
007946.jpg,32,27,109,151,5358
009844.jpg,28,16,88,122,5358
025330.jpg,82,13,286,384,5358
032979.jpg,64,72,153,212,5358
051296.jpg,94,44,226,313,5358
091501.jpg,44,63,96,133,5358
152149.jpg,189,27,161,223,5358
007947.jpg,66,47,151,209,10147
027140.jpg,28,63,187,220,10147
052733.jpg,59,78,151,209,10147
060321.jpg,15,59,195,270,10147
068943.jpg,25,80,169,213,10147
083223.jpg,23,21,135,187,10147
132622.jpg,38,60,130,180,10147
161942.jpg,41,79,127,176,10147
007949.jpg,33,29,169,234,5993
025477.jpg,57,46,78,108,5993
085028.jpg,47,52,148,205,5993
145975.jpg,83,11,146,202,5993
007950.jpg,58,18,90,140,3767
015001.jpg,83,28,109,151,3767
035784.jpg,69,22,94,130,3767
051381.jpg,103,37,91,126,3767
053808.jpg,58,57,135,187,3767
060834.jpg,34,39,107,148,3767
073123.jpg,28,26,99,137,3767
102428.jpg,38,30,88,122,3767
111228.jpg,135,30,107,148,3767
007951.jpg,133,50,75,104,8216
048652.jpg,75,73,81,112,8216
087551.jpg,98,25,114,158,8216
124091.jpg,151,87,122,169,8216
125163.jpg,107,19,117,162,8216
129856.jpg,43,73,153,212,8216
007953.jpg,22,62,190,256,4962
010069.jpg,46,44,143,198,4962
028011.jpg,103,54,161,223,4962
062645.jpg,29,71,190,263,4962
067369.jpg,41,68,195,270,4962
092888.jpg,39,44,135,185,4962
109276.jpg,46,28,114,158,4962
118984.jpg,17,33,224,304,4962
125039.jpg,84,49,83,115,4962
142186.jpg,34,38,169,234,4962
154658.jpg,23,43,120,166,4962
156435.jpg,30,43,195,270,4962
007955.jpg,148,33,96,133,5911
014269.jpg,75,47,107,148,5911
017909.jpg,159,23,101,140,5911
036917.jpg,123,31,78,108,5911
042970.jpg,140,34,101,140,5911
152194.jpg,71,31,99,137,5911
155756.jpg,26,35,107,148,5911
007959.jpg,143,61,94,130,9950
073212.jpg,64,47,114,158,9950
086951.jpg,57,35,99,137,9950
101728.jpg,123,33,101,140,9950
112276.jpg,18,22,114,158,9950
007968.jpg,81,56,127,176,9155
013347.jpg,55,40,81,112,9155
067850.jpg,49,54,130,180,9155
142606.jpg,27,52,133,184,9155
007972.jpg,66,37,166,230,8189
090596.jpg,54,11,138,191,8189
093515.jpg,102,35,83,115,8189
161362.jpg,117,36,133,184,8189
007976.jpg,95,49,187,259,2175
018346.jpg,79,78,200,277,2175
150001.jpg,37,44,114,158,2175
007977.jpg,28,46,146,202,952
034372.jpg,63,25,75,104,952
044312.jpg,47,45,101,140,952
046232.jpg,17,51,127,176,952
047394.jpg,36,30,96,133,952
064348.jpg,48,24,83,115,952
068456.jpg,56,58,140,194,952
077786.jpg,14,27,91,126,952
090681.jpg,36,76,143,198,952
093523.jpg,58,68,156,216,952
097774.jpg,72,60,138,191,952
141236.jpg,95,39,146,202,952
142788.jpg,72,32,112,155,952
144190.jpg,59,51,109,151,952
158902.jpg,27,47,88,122,952
161632.jpg,36,45,91,126,952
007990.jpg,81,52,153,212,8120
020309.jpg,77,87,211,292,8120
032106.jpg,51,38,130,180,8120
061139.jpg,78,75,151,209,8120
078398.jpg,38,40,164,227,8120
106039.jpg,58,37,174,241,8120
126089.jpg,43,79,164,227,8120
008000.jpg,81,61,96,133,4247
014035.jpg,83,7,81,112,4247
015361.jpg,100,10,104,144,4247
057177.jpg,117,19,125,173,4247
064627.jpg,71,26,99,137,4247
084943.jpg,102,54,125,173,4247
124037.jpg,11,26,159,220,4247
125966.jpg,161,13,140,194,4247
134089.jpg,116,9,130,180,4247
149354.jpg,77,12,94,130,4247
156121.jpg,74,6,91,126,4247
008013.jpg,64,49,166,230,4954
072568.jpg,97,43,101,140,4954
008023.jpg,47,89,135,187,10034
052886.jpg,67,48,148,205,10034
060379.jpg,54,43,140,194,10034
084865.jpg,95,50,96,133,10034
152279.jpg,45,85,146,202,10034
008025.jpg,34,10,234,301,7601
096732.jpg,54,19,96,133,7601
101161.jpg,30,16,127,176,7601
126077.jpg,17,20,187,253,7601
140568.jpg,33,39,146,189,7601
151733.jpg,92,2,206,295,7601
008028.jpg,124,83,112,155,2595
008029.jpg,70,57,94,130,7671
025111.jpg,86,19,151,209,7671
031101.jpg,33,53,130,180,7671
041676.jpg,69,45,112,155,7671
045854.jpg,63,39,96,133,7671
047636.jpg,52,68,120,166,7671
049597.jpg,53,14,127,176,7671
063994.jpg,107,60,117,162,7671
070577.jpg,69,48,127,176,7671
072827.jpg,63,60,96,133,7671
